Layer Number,absolute_image_capture_timestamp,actual_ventilator_flow_rate,bottom_chamber_temperature,bottom_flow_rate,bottom_flow_temperature,build_chamber_position,build_plate_temperature,build_time,gas_loop_oxygen,glass_scale_temperature,laser_rail_temperature,layer_times,module_oxygen,powder_chamber_position,target_ventilator_flow_rate,top_chamber_temperature,top_flow_rate,top_flow_temperature,ventilator_speed
1601,1679120800,39.969345,28,39.976387,44,80.05,28,72.31176,7.89E-07,29,25,91.417,0,240.15,40,28,99.736916,30,36.23818
1602,1679120900,39.958126,28,39.97373,44,80.1,28,72.33715,7.89E-07,29,26,92.05,0,240.3,40,28,99.730896,30,36.267044
1603,1679121000,39.970253,28,39.976433,44,80.15,28,72.362724,7.89E-07,29,26,91.9,0,240.45,40,28,100.04225,30,36.27007
1604,1679121000,39.976124,28,39.984722,44,80.2,28,72.38825,7.89E-07,29,26,91.633,0,240.6,40,28,99.903244,30,36.246834
1605,1679121200,39.965187,28,39.980305,44,80.25,28,72.413704,7.89E-07,29,26,91.5,0,240.75,40,28,99.82826,30,36.241287
1606,1679121300,39.975273,28,39.983574,44,80.3,28,72.43912,7.89E-07,29,25,91.5,0,240.9,40,28,99.806335,30,36.266922
1607,1679121400,39.975525,28,39.982704,44,80.35,28,72.46454,7.89E-07,29,25,92.267,0,241.05,40,28,99.6746,30,36.238758
1608,1679121400,39.96561,28,39.96706,44,80.4,28,72.490166,7.89E-07,29,25,91.275,0,241.2,40,28,99.881874,30,36.2305
1609,1679121500,39.988186,28,39.98592,44,80.45,28,72.51552,7.89E-07,29,25,91.875,0,241.35,40,28,99.907455,30,36.264225
1610,1679121700,39.958923,28,39.971844,44,80.5,28,72.54104,7.89E-07,29,26,91.85,0,241.5,40,28,99.923615,30,36.22296
1611,1679121700,39.95183,28,39.965252,44,80.55,28,72.56656,7.89E-07,29,25,91.945,0,241.65,40,28,99.93603,30,36.223515
1612,1679121800,39.974403,28,39.980648,44,80.6,28,72.592094,7.89E-07,29,25,91.521,0,241.8,40,28,100.0277,30,36.20149
1613,1679121900,39.980053,28,39.975376,44,80.65,28,72.617516,7.89E-07,29,26,91.734,0,241.95,40,28,100.31825,30,36.316833
1614,1679122000,39.96295,28,39.974323,44,80.7,28,72.643,7.89E-07,29,26,91.5,0,242.1,40,28,100.30751,30,36.307228
1615,1679122000,39.959335,28,39.97961,44,80.75,28,72.66842,7.89E-07,29,25,91.9,0,242.25,40,28,100.33651,30,36.2483
1616,1679122200,39.96499,28,39.964397,44,80.8,28,72.69395,7.89E-07,29,25,91.675,0,242.4,40,28,100.0823,30,36.306396
1617,1679122300,39.97798,28,39.98227,44,80.85,28,72.719406,7.89E-07,29,25,91.525,0,242.55,40,28,99.959694,30,36.20167
1618,1679122300,39.966335,28,39.968994,44,80.9,28,72.744835,7.89E-07,29,26,92,0,242.7,40,28,100.175285,30,36.257484
1619,1679122400,39.97095,28,39.966537,44,80.95,28,72.770386,7.89E-07,29,25,91.4,0,242.85,40,28,100.00232,30,36.234562
1620,1679122600,39.957752,28,39.96674,44,81,28,72.79578,7.89E-07,29,26,91.847,0,243,40,28,100.04145,30,36.29862
1621,1679122700,39.98099,28,39.98653,44,81.05,28,72.82129,7.89E-07,29,25,91.807,0,243.15,40,28,99.739265,30,36.16724
1622,1679122700,39.978134,28,39.989017,44,81.1,28,72.846794,7.89E-07,29,26,91.879,0,243.3,40,28,99.822296,30,36.21231
1623,1679122800,39.94875,28,39.956448,44,81.15,28,72.872314,7.89E-07,29,26,91.456,0,243.45,40,28,99.80487,30,36.221447
1624,1679123000,39.96603,28,39.966934,44,81.2,28,72.89772,7.89E-07,29,26,91.655,0,243.6,40,28,99.79172,30,36.219376
1625,1679123000,39.966278,28,39.973804,44,81.25,28,72.92318,7.89E-07,29,26,92.156,0,243.75,40,28,99.86286,30,36.21232
1626,1679123100,39.961586,28,39.96047,44,81.3,28,72.94878,7.89E-07,29,25,91.309,0,243.9,40,28,99.63224,30,36.22343
1627,1679123200,39.98658,28,39.989445,44,81.35,28,72.974144,7.89E-07,29,25,91.624,0,244.05,40,28,99.767395,30,36.250275
1628,1679123300,39.962513,28,39.967278,44,81.4,28,72.999596,7.89E-07,29,25,92.172,0,244.2,40,28,99.918236,30,36.283165
1629,1679123300,39.95655,28,39.96457,44,81.45,28,73.02519,7.89E-07,29,25,91.695,0,244.35,40,28,100.04811,30,36.302425
1630,1679123500,39.969273,28,39.98372,44,81.5,28,73.05067,7.89E-07,29,26,91.69,0,244.5,40,28,100.03848,30,36.268124
1631,1679123600,39.98839,28,39.99894,44,81.55,28,73.07613,7.89E-07,29,26,91.51,0,244.65,40,28,99.96797,30,36.26236
1632,1679123600,39.93932,28,39.94921,44,81.6,28,73.101555,7.89E-07,29,25,91.873,0,244.8,40,28,99.880005,30,36.257225
1633,1679123700,39.97706,28,39.9807,44,81.65,28,73.127075,7.89E-07,29,25,92.082,0,244.95,40,28,99.9018,30,36.201756
1634,1679123800,39.970955,28,39.982677,44,81.7,28,73.15266,7.89E-07,29,25,91.32,0,245.1,40,28,99.65982,30,36.202633
1635,1679124000,39.94618,28,39.947334,44,81.75,28,73.178024,7.89E-07,29,25,91.696,0,245.25,40,28,99.80944,30,36.248173
1636,1679124000,39.973003,28,39.982944,44,81.8,28,73.20349,7.89E-07,29,25,91.967,0,245.4,40,28,99.88727,30,36.211605
1637,1679124100,39.986416,28,39.984528,44,81.85,28,73.22904,7.89E-07,29,25,91.712,0,245.55,40,28,99.95324,30,36.186726
1638,1679124200,39.97268,28,39.97922,44,81.9,28,73.25452,7.89E-07,29,25,91.583,0,245.7,40,28,99.88855,30,36.195457
1639,1679124200,39.956482,28,39.966263,44,81.95,28,73.27995,7.89E-07,29,25,91.738,0,245.85,40,28,100.08925,30,36.269024
1640,1679124400,39.960827,28,39.97205,44,82,28,73.305435,7.89E-07,29,25,91.786,0,246,40,28,100.23929,30,36.30362
1641,1679124500,39.998943,28,40.001575,44,82.05,28,73.33093,7.89E-07,29,26,91.393,0,246.15,40,29,100.1685,30,36.241673
1642,1679124600,39.95502,28,39.969112,44,82.1,28,73.35632,7.89E-07,29,25,92.083,0,246.3,40,28,100.06597,30,36.233727
1643,1679124600,39.978745,28,39.979942,44,82.15,28,73.3819,7.89E-07,29,25,92.055,0,246.45,40,28,99.98145,30,36.208538
1644,1679124700,39.956257,28,39.959908,44,82.2,28,73.40747,7.89E-07,29,25,90.945,0,246.6,40,28,99.97671,30,36.316463
1645,1679124900,39.98518,28,39.999504,44,82.25,28,73.43273,7.89E-07,29,25,91.833,0,246.75,40,28,99.94719,30,36.233387
1646,1679125000,39.95186,28,39.96402,44,82.3,28,73.458244,7.89E-07,29,25,91.834,0,246.9,40,28,99.926506,30,36.261818
1647,1679125000,39.959496,28,39.97141,44,82.35,28,73.48375,7.89E-07,30,26,91.75,0,247.05,40,28,100.0529,30,36.266144
1648,1679125100,39.965057,28,39.981827,44,82.4,28,73.50924,7.89E-07,29,26,91.416,0,247.2,40,28,99.96874,30,36.26005
1649,1679125200,39.966976,28,39.978863,44,82.45,28,73.53463,7.89E-07,29,25,91.917,0,247.35,40,29,99.902374,30,36.250153
1650,1679125200,39.95477,28,39.971645,44,82.5,28,73.560165,7.89E-07,29,25,92.017,0,247.5,40,28,100.04315,30,36.222897
1651,1679125400,39.95711,28,39.98459,44,82.55,28,73.585724,7.89E-07,29,25,91.733,0,247.65,40,28,99.821655,30,36.247524
1652,1679125500,39.962627,28,39.97254,44,82.6,28,73.611206,7.89E-07,29,25,91.205,0,247.8,40,29,99.92041,30,36.199417
1653,1679125600,39.97491,28,39.98258,44,82.65,28,73.636536,7.89E-07,29,26,92.128,0,247.95,40,28,99.71153,30,36.212955
1654,1679125600,39.979362,28,39.99628,44,82.7,28,73.66213,7.89E-07,29,26,92.25,0,248.1,40,29,99.84026,30,36.223877
1655,1679125800,39.959873,28,39.95855,44,82.75,28,73.68775,7.89E-07,29,25,91.334,0,248.25,40,28,99.79589,30,36.198128
1656,1679125900,39.982327,28,39.999874,44,82.8,28,73.71313,3.48E-06,29,25,92.083,0,248.4,40,28,99.78,30,36.208176
1657,1679125900,39.965717,28,39.973812,44,82.85,28,73.7387,3.48E-06,29,25,91.417,0,248.55,40,29,99.61368,30,36.16456
1658,1679126000,39.959053,28,39.966473,44,82.9,28,73.7641,3.48E-06,29,26,91.75,0,248.7,40,28,99.66455,30,36.208775
1659,1679126100,39.968758,28,39.968616,44,82.95,28,73.78958,3.48E-06,29,26,91.75,0,248.85,40,29,100.013054,30,36.27253
1660,1679126300,39.96623,28,39.968662,44,83,28,73.81507,3.48E-06,29,25,91.625,0,249,40,28,99.808655,30,36.173885
1661,1679126300,39.961018,28,39.981064,44,83.05,28,73.84052,3.48E-06,29,25,91.708,0,249.15,40,28,100.011246,30,36.238014
1662,1679126400,39.97003,28,39.990067,44,83.1,28,73.866,3.48E-06,29,26,92.042,0,249.3,40,29,99.913445,30,36.17825
1663,1679126500,39.98031,28,39.98191,44,83.15,28,73.89156,3.48E-06,29,26,91.275,0,249.45,40,28,99.930725,30,36.210716
1664,1679126500,39.956375,28,39.96071,44,83.2,28,73.916916,3.48E-06,29,26,91.544,0,249.6,40,29,99.91125,30,36.209816
1665,1679126700,39.964783,28,39.975132,44,83.25,28,73.942345,3.48E-06,29,26,92.222,0,249.75,40,29,99.92076,30,36.179985
1666,1679126800,39.96061,28,39.97476,44,83.3,28,73.967964,3.48E-06,29,26,91.584,0,249.9,40,28,99.934975,30,36.181953
1667,1679126900,39.964794,28,39.971943,44,83.35,28,73.9934,3.48E-06,29,25,91.673,0,250.05,40,29,100.08602,30,36.212337
1668,1679126900,39.96774,28,39.984383,44,83.4,28,74.01887,3.48E-06,29,25,91.343,0,250.2,40,29,100.35875,30,36.256523
1669,1679127000,39.986298,28,39.995327,44,83.45,28,74.04424,3.48E-06,29,25,91.675,0,250.35,40,28,100.284996,30,36.20095
1670,1679127200,39.983257,28,39.989704,44,83.5,28,74.0697,3.48E-06,29,26,91.859,0,250.5,40,29,100.076035,30,36.17934
1671,1679127200,39.96732,28,39.976185,44,83.55,28,74.09522,3.48E-06,29,25,91.43,0,250.65,40,29,100.33968,30,36.275665
1672,1679127300,39.986546,28,39.988365,44,83.6,28,74.12062,3.48E-06,29,25,91.87,0,250.8,40,28,100.3406,30,36.253517
1673,1679127400,39.977596,28,39.99423,44,83.65,28,74.14614,3.48E-06,29,25,91.627,0,250.95,40,29,99.956345,30,36.2238
1674,1679127600,39.979763,28,40.000767,44,83.7,28,74.17159,3.48E-06,29,25,91.523,0,251.1,40,28,100.03768,30,36.218433
1675,1679127600,39.972378,28,39.98414,44,83.75,28,74.197014,3.48E-06,29,26,91.464,0,251.25,40,29,100.03023,30,36.232216
1676,1679127700,39.962284,28,39.980377,44,83.8,28,74.22242,3.48E-06,29,25,92,0,251.4,40,29,100.03735,30,36.248535
1677,1679127800,39.973747,28,39.983196,44,83.85,28,74.24798,3.48E-06,29,25,91.786,0,251.55,40,28,100.080826,30,36.241875
1678,1679127800,39.959827,28,39.95878,44,83.9,28,74.273476,3.48E-06,29,26,91.3,0,251.7,40,29,99.87994,30,36.267178
1679,1679127900,39.979202,28,39.98558,44,83.95,28,74.298836,3.48E-06,29,25,91.533,0,251.85,40,29,100.13164,30,36.230663
1680,1679128000,39.95842,28,39.96664,44,84,28,74.32426,3.48E-06,29,25,91.867,0,252,40,29,100.12473,30,36.197983
1681,1679128200,39.963303,28,39.969666,44,84.05,28,74.34978,3.48E-06,29,25,91.45,0,252.15,40,29,100.0484,30,36.22866
1682,1679128200,39.977406,28,39.988186,44,84.1,28,74.37518,3.48E-06,29,26,91.75,0,252.3,40,28,99.96413,30,36.241188
1683,1679128300,39.989296,28,39.989285,44,84.15,28,74.400665,3.48E-06,29,25,91.933,0,252.45,40,29,100.091576,30,36.252274
1684,1679128400,39.96579,28,39.967422,44,84.2,28,74.4262,3.48E-06,29,26,91.524,0,252.6,40,29,99.94313,30,36.221012
1685,1679128400,39.96913,28,39.978443,44,84.25,28,74.45163,3.48E-06,29,26,91.643,0,252.75,40,29,99.902985,30,36.205555
1686,1679128600,39.955162,28,39.96324,44,84.3,28,74.47708,3.48E-06,29,26,92.1,0,252.9,40,29,99.9126,30,36.193985
1687,1679128700,39.96412,28,39.970127,44,84.35,28,74.50267,3.48E-06,29,25,91.2,0,253.05,40,29,99.99539,30,36.253227
1688,1679128800,39.982536,28,39.99883,44,84.4,28,74.528,3.48E-06,29,25,91.9,0,253.2,40,28,99.73316,30,36.243565
1689,1679128800,39.991493,28,39.997147,44,84.45,28,74.55353,3.48E-06,29,25,91.442,0,253.35,40,29,99.94608,30,36.22523
1690,1679129000,39.96494,28,39.967747,44,84.5,28,74.578926,1.70E-05,29,25,91.715,0,253.5,40,28,99.79252,30,36.195015
1691,1679129100,39.969887,28,39.98565,44,84.55,28,74.60441,1.70E-05,29,26,91.726,0,253.65,40,29,100.14604,30,36.253143
1692,1679129100,39.979244,28,39.97893,44,84.6,28,74.62988,1.70E-05,29,25,91.955,0,253.8,40,29,100.20166,30,36.23466
1693,1679129200,39.97806,28,39.989532,44,84.65,28,74.655426,1.70E-05,29,25,91.337,0,253.95,40,28,100.29782,30,36.25212
1694,1679129300,39.980835,28,39.988907,44,84.7,28,74.6808,1.70E-05,29,25,91.982,0,254.1,40,29,100.0624,30,36.206203
1695,1679129500,39.95415,28,39.972855,44,84.75,28,74.70635,1.70E-05,29,25,91.476,0,254.25,40,29,100.0803,30,36.225636
1696,1679129500,39.964405,28,39.981926,44,84.8,28,74.73176,1.70E-05,29,25,91.444,0,254.4,40,29,99.96287,30,36.21827
1697,1679129600,39.964268,28,39.969265,44,84.85,28,74.757164,1.70E-05,29,25,91.556,0,254.55,40,29,100.24336,30,36.246014
1698,1679129700,39.994778,28,39.994907,44,84.9,28,74.78259,1.70E-05,29,26,91.524,0,254.7,40,28,100.05906,30,36.254547
1699,1679129700,39.962154,28,39.979042,44,84.95,28,74.808014,1.32E-05,29,26,91.476,0,254.85,40,28,100.014465,30,36.232407
1700,1679129900,39.977253,28,39.96988,44,85,28,74.83343,1.32E-05,29,26,91.917,0,255,40,29,99.99769,30,36.28159
1701,1679130000,39.96278,28,39.973797,44,85.05,28,74.858955,1.32E-05,29,26,91.55,0,255.15,40,28,99.76713,30,36.241676
1702,1679130100,39.97122,28,39.982056,44,85.1,28,74.88439,1.32E-05,29,25,91.95,0,255.3,40,28,99.97605,30,36.229027
1703,1679130100,39.98513,28,39.984646,44,85.15,28,74.90993,1.32E-05,29,25,91.472,0,255.45,40,29,99.86705,30,36.229588
1704,1679130200,39.958076,28,39.963417,44,85.2,28,74.93534,1.32E-05,29,26,91.833,0,255.6,40,29,99.78446,30,36.239952
1705,1679130400,39.97372,28,39.990192,44,85.25,28,74.960846,1.32E-05,29,26,91.545,0,255.75,40,29,99.86952,30,36.222828
1706,1679130400,39.98439,28,39.987015,44,85.3,28,74.986275,2.76E-06,29,25,92.246,0,255.9,40,29,99.934135,30,36.226288
1707,1679130500,39.9631,28,39.977604,44,85.35,28,75.0119,2.76E-06,29,26,91.725,0,256.05,40,29,99.81513,30,36.269802
1708,1679130600,39.987034,28,39.99329,44,85.4,28,75.037384,2.76E-06,29,26,91.352,0,256.2,40,29,99.85496,30,36.247566
1709,1679130800,39.981033,28,39.975258,44,85.45,28,75.06276,2.76E-06,29,26,91.862,0,256.35,40,29,99.856804,30,36.211292
1710,1679130800,39.988373,28,39.994675,44,85.5,28,75.08827,2.76E-06,29,25,91.53,0,256.5,40,29,99.77867,30,36.27588
1711,1679130900,39.986458,28,39.992172,44,85.55,28,75.1137,2.76E-06,29,25,91.351,0,256.65,40,29,99.662315,30,36.205063
1712,1679131000,39.989357,28,39.987392,44,85.6,28,75.13908,2.76E-06,29,26,91.834,0,256.8,40,29,99.75715,30,36.238472
1713,1679131100,39.947502,28,39.957783,44,85.65,28,75.16458,2.76E-06,29,26,91.833,0,256.95,40,29,99.628685,30,36.198215
1714,1679131100,39.981956,28,39.992275,44,85.7,28,75.190094,2.76E-06,29,25,91.555,0,257.1,40,29,99.63988,30,36.227837
1715,1679131300,39.95579,28,39.96498,44,85.75,28,75.21552,2.76E-06,29,26,91.633,0,257.25,40,29,99.932686,30,36.23863
1716,1679131400,39.967876,28,39.974316,44,85.8,28,75.240974,2.76E-06,29,25,91.979,0,257.4,40,29,100.144325,30,36.237564
1717,1679131400,39.953117,28,39.969017,44,85.85,28,75.266525,2.76E-06,29,26,91.441,0,257.55,40,29,100.021225,30,36.265446
1718,1679131500,39.962605,28,39.97791,44,85.9,28,75.29193,2.76E-06,29,25,91.684,0,257.7,40,29,100.09553,30,36.30898
1719,1679131600,39.983707,28,39.9886,44,85.95,28,75.3174,2.76E-06,29,25,91.451,0,257.85,40,29,100.17329,30,36.221794
1720,1679131800,39.96358,28,39.976482,44,86,28,75.3428,2.76E-06,29,25,91.174,0,258,40,29,100.10796,30,36.28828
1721,1679131800,39.964417,28,39.971462,44,86.05,28,75.368126,2.76E-06,29,25,92.375,0,258.15,40,29,99.938354,30,36.21032
1722,1679131900,39.98372,28,40.006496,44,86.1,28,75.39378,2.76E-06,29,26,91.308,0,258.3,40,29,100.20567,30,36.2896
1723,1679132000,39.978317,28,39.979176,44,86.15,28,75.41915,2.76E-06,29,25,91.885,0,258.45,40,29,100.247284,30,36.260273
1724,1679132000,39.981697,28,39.99196,44,86.2,28,75.44467,2.76E-06,29,26,91.869,0,258.6,40,29,100.252525,30,36.292065
1725,1679132200,39.964935,28,39.98103,44,86.25,28,75.47019,2.76E-06,29,26,91.646,0,258.75,40,29,100.06939,30,36.228397
1726,1679132300,39.995224,28,40.005604,44,86.3,28,75.49565,2.76E-06,29,26,91.542,0,258.9,40,29,100.16006,30,36.250443
1727,1679132400,39.961376,28,39.96863,44,86.35,28,75.52108,2.76E-06,29,26,91.658,0,259.05,40,29,100.26026,30,36.290493
1728,1679132400,39.97253,28,39.97668,44,86.4,28,75.54654,2.76E-06,29,25,91.667,0,259.2,40,29,99.82144,30,36.23655
1729,1679132500,39.976265,28,39.978825,44,86.45,28,75.572,2.76E-06,29,25,91.716,0,259.35,40,29,99.8477,30,36.230946
1730,1679132700,39.96336,28,39.967148,44,86.5,28,75.59747,2.76E-06,29,25,91.554,0,259.5,40,29,100.02596,30,36.28831
1731,1679132700,39.957718,28,39.969685,44,86.55,28,75.62291,2.76E-06,29,25,92.03,0,259.65,40,29,99.83425,30,36.21906
1732,1679132800,39.958115,28,39.964928,44,86.6,28,75.648476,2.76E-06,29,25,91.75,0,259.8,40,29,99.84332,30,36.23046
1733,1679132900,39.980354,28,39.985092,44,86.65,28,75.67396,2.76E-06,29,26,91.477,0,259.95,40,29,99.976425,30,36.292282
1734,1679133000,39.95307,28,39.95784,44,86.7,28,75.69937,2.76E-06,29,25,91.495,0,260.1,40,29,100.02781,30,36.282692
1735,1679133000,39.9522,28,39.957912,44,86.75,28,75.724785,2.76E-06,29,26,92.028,0,260.25,40,29,99.860886,30,36.247696
1736,1679133200,39.9903,28,39.987034,44,86.8,28,75.75035,2.76E-06,29,26,91.65,0,260.4,40,29,100.05587,30,36.288754
1737,1679133300,39.938972,28,39.95668,44,86.85,28,75.7758,2.76E-06,29,26,91.933,0,260.55,40,29,100.06032,30,36.263508
1738,1679133300,39.97666,28,39.98498,44,86.9,28,75.801346,2.76E-06,29,25,91.917,0,260.7,40,29,99.73888,30,36.229904
1739,1679133400,39.955204,28,39.95212,44,86.95,28,75.82687,2.76E-06,29,25,91.107,0,260.85,40,29,100.04918,30,36.27335
1740,1679133600,39.969105,28,39.98684,44,87,28,75.85218,2.76E-06,29,26,91.865,0,261,40,29,100.02262,30,36.25837
1741,1679133700,39.99105,28,39.985447,44,87.05,28,75.8777,2.76E-06,29,26,91.678,0,261.15,40,29,99.80214,30,36.21443
1742,1679133700,39.993923,28,39.995514,44,87.1,28,75.90317,2.76E-06,29,25,91.8,0,261.3,40,29,100.126274,30,36.274456
1743,1679133800,39.954052,28,39.964447,44,87.15,28,75.928665,2.76E-06,29,26,91.3,0,261.45,40,29,100.245224,30,36.248383
1744,1679134000,39.97513,28,39.97729,44,87.2,28,75.954025,2.76E-06,29,25,91.625,0,261.6,40,29,100.226395,30,36.29028
1745,1679134000,39.964996,28,39.97077,44,87.25,28,75.97948,2.76E-06,29,26,91.775,0,261.75,40,29,100.2089,30,36.235085
1746,1679134100,39.99056,28,39.99562,44,87.3,28,76.004974,2.76E-06,29,25,91.975,0,261.9,40,29,100.179596,30,36.29338
1747,1679134200,39.944817,28,39.961376,44,87.35,28,76.03052,2.33E-06,29,25,91.201,0,262.05,40,29,100.12929,30,36.27288
1748,1679134300,39.969856,28,39.97175,44,87.4,28,76.055855,2.33E-06,29,26,91.757,0,262.2,40,29,100.41633,30,36.30685
1749,1679134300,39.987286,28,39.988796,44,87.45,28,76.081345,2.33E-06,29,25,91.53,0,262.35,40,29,100.37253,30,36.329975
1750,1679134500,39.96275,28,39.97479,44,87.5,28,76.106766,2.33E-06,29,26,91.779,0,262.5,40,29,100.3615,30,36.23669
1751,1679134600,39.95719,28,39.977844,44,87.55,28,76.13226,2.33E-06,29,26,91.691,0,262.65,40,29,100.274345,30,36.31603
1752,1679134600,39.971924,28,39.973206,44,87.6,28,76.15773,2.33E-06,29,25,92.055,0,262.8,40,29,100.06989,30,36.23719
1753,1679134700,39.95056,28,39.958805,44,87.65,28,76.183304,2.33E-06,29,25,91.804,0,262.95,40,29,100.08712,30,36.278656
1754,1679134800,39.97833,28,39.984215,44,87.7,28,76.2088,2.33E-06,29,25,91.641,0,263.1,40,29,100.1939,30,36.271328
1755,1679135000,39.962765,28,39.980537,44,87.75,28,76.23426,2.33E-06,29,26,91.292,0,263.25,40,29,99.94747,30,36.290375
1756,1679135000,39.97553,28,39.979782,44,87.8,28,76.25962,2.33E-06,29,26,91.625,0,263.4,40,29,99.969315,30,36.251846
1757,1679135100,39.9683,28,39.965508,44,87.85,28,76.28507,2.33E-06,29,25,91.65,0,263.55,40,29,100.17063,30,36.35845
1758,1679135200,39.9787,28,39.9879,44,87.9,28,76.310524,2.33E-06,29,25,92,0,263.7,40,29,99.80359,30,36.2656
1759,1679135200,39.94642,28,39.961365,44,87.95,28,76.33608,2.33E-06,29,26,91.85,0,263.85,40,29,99.94672,30,36.316216
1760,1679135400,39.94419,28,39.95228,44,88,28,76.361595,2.33E-06,29,26,91.875,0,264,40,29,99.792595,30,36.2628
1761,1679135500,39.98765,28,39.99697,44,88.05,28,76.387115,2.33E-06,29,26,91.25,0,264.15,40,29,99.93629,30,36.27339
1762,1679135600,39.96281,28,39.963806,44,88.1,28,76.41247,2.33E-06,29,26,91.725,0,264.3,40,29,99.7433,30,36.209763
1763,1679135600,39.990757,28,40.00489,44,88.15,28,76.43794,2.33E-06,29,25,91.9,0,264.45,40,29,100.03583,30,36.34047
1764,1679135700,39.96664,28,39.96492,44,88.2,28,76.46347,2.33E-06,29,25,91.25,0,264.6,40,29,99.98348,30,36.306732
1765,1679135900,39.981297,28,39.98342,44,88.25,28,76.48882,2.33E-06,29,25,91.583,0,264.75,40,29,100.11863,30,36.318695
1766,1679135900,39.964584,28,39.98548,44,88.3,28,76.51426,2.33E-06,29,26,92.309,0,264.9,40,29,100.07858,30,36.30756
1767,1679136000,39.95362,28,39.964527,44,88.35,28,76.5399,2.33E-06,29,26,91.158,0,265.05,40,29,100.24766,30,36.295765
1768,1679136100,39.94613,28,39.970955,44,88.4,28,76.56522,2.33E-06,29,26,91.765,0,265.2,40,29,99.95517,30,36.31836
1769,1679136300,39.972042,28,39.973354,44,88.45,28,76.59071,2.33E-06,29,26,91.546,0,265.35,40,29,100.18455,30,36.32255
1770,1679136300,39.978798,28,39.988346,44,88.5,28,76.61614,2.33E-06,29,26,91.46,0,265.5,40,29,100.19445,30,36.310535
1771,1679136400,39.97241,28,39.981327,44,88.55,28,76.64155,2.33E-06,29,25,91.189,0,265.65,40,29,100.306,30,36.342415
1772,1679136500,39.970985,28,39.970844,44,88.6,28,76.66688,2.33E-06,29,25,91.802,0,265.8,40,29,100.31596,30,36.29815
1773,1679136500,39.969944,29,39.967808,44,88.65,29,76.692375,2.33E-06,29,25,91.938,0,265.95,40,29,100.24156,30,36.303993
1774,1679136600,39.960724,28,39.96502,44,88.7,28,76.71792,2.33E-06,29,26,91.722,0,266.1,40,29,100.277054,30,36.32696
1775,1679136800,39.98108,28,39.993954,44,88.75,28,76.74339,2.33E-06,29,26,91.715,0,266.25,40,29,100.323395,30,36.30835
1776,1679136900,39.959164,28,39.970486,44,88.8,28,76.768875,2.33E-06,29,25,91.663,0,266.4,40,29,100.1074,30,36.328613
1777,1679136900,39.96216,28,39.965897,44,88.85,28,76.794334,2.33E-06,29,25,91.8,0,266.55,40,29,100.18427,30,36.340305
1778,1679137000,39.96345,28,39.98001,44,88.9,28,76.81983,2.33E-06,29,26,91.509,0,266.7,40,29,100.272736,30,36.34588
1779,1679137200,39.98089,29,39.989964,44,88.95,29,76.84525,2.33E-06,29,25,91.629,0,266.85,40,29,100.09432,30,36.33319
1780,1679137200,39.97796,29,39.98549,44,89,29,76.870705,2.33E-06,29,25,91.337,0,267,40,29,100.12036,30,36.314354
1781,1679137300,39.957703,28,39.961945,44,89.05,28,76.89608,2.33E-06,29,26,91.41,0,267.15,40,29,100.037384,30,36.290035
1782,1679137400,39.95558,28,39.962013,44,89.1,28,76.92147,2.33E-06,29,26,92.048,0,267.3,40,29,100.156525,30,36.32057
